hash;Avast;AVG;BitDefender;ESET-NOD32;FireEye;Kaspersky;McAfee;Microsoft;Symantec;TrendMicro;detections;Neural Network;Malware
f96d567f9dbfa8cb57e9e7060062c78c;1;1;1;1;1;1;1;1;1;1;10;1;1
ca9cd6a5da6c838ae42b7fb8b0e66462;1;1;1;1;1;1;1;1;1;1;10;1;1
c5fe86dcebfb209252c8061827fdfc99;1;1;1;1;1;1;1;1;1;1;10;1;1
b07161e4af167724951c08af34ab15c4;0;0;1;0;1;0;0;0;0;0;2;1;1
5afd4ce203a44c6af13307e036461b43;1;1;1;1;1;1;1;1;1;1;10;1;1
a48b0cb093534060cab13268e92f720e;1;1;1;1;1;1;1;1;1;1;10;1;1
a644fe59bdc768266d2bcc7096db3c53;1;1;1;1;1;1;1;1;1;1;10;1;1
bc755a8adfd05770cf1b68db16f29ae3;0;0;0;0;0;0;0;0;0;0;0;1;0
34a524bbb352336995485bf67427a505;1;1;1;1;1;1;1;1;1;1;10;1;1
725b624537a6fa7d5240a803c8c96fda;1;1;1;1;1;1;1;1;1;1;10;1;1
ae8588731ed8b4a51de9b1c15d436520;1;1;1;1;1;1;1;1;1;1;10;0;1
65ffe13c7569cf80adf68af23088d2b0;1;1;1;1;1;1;1;1;1;1;10;1;1
7645cc39d3eb00b94e9618eb064ff8ce;0;1;1;1;1;1;1;1;1;1;9;1;1
3ec122136a6aad351e753df48e95ce43;1;1;1;1;1;1;1;1;1;1;10;1;1
68a170452e42bcc18b6e91812a08cfc9;1;1;1;1;1;1;1;1;1;1;10;1;1
2515977569cc16444ba33eee494fc4cb;1;1;1;1;1;1;1;1;1;1;10;1;1
9888accbce9c3be970d4eb3c7a253b86;1;1;1;1;1;1;1;1;1;1;10;1;1
6ee90b652853289fcf4b52b2064c9f4d;1;1;1;1;1;1;1;1;0;1;9;1;1
a9fe08952c5a762acddb8cf695e28f40;1;1;1;1;1;1;1;1;1;1;10;1;1
c5d3a86a42327a84c2588901890fd461;1;1;1;1;1;1;1;1;1;1;10;1;1
d685eb26c1eb33c30201f51712f095ce;1;1;1;1;1;1;1;1;1;1;10;1;1
96d9fd90e180aaf435c21334858654f6;1;1;1;1;1;1;1;1;1;1;10;1;1
d1a32e0c76d6987491bb615870cff8e8;1;1;1;1;1;1;1;1;1;1;10;1;1
dcfc337c3179906b5916d0fd775a7c70;1;1;1;1;1;1;1;1;1;1;10;1;1
082348ffb2977a0762e3e5d6f4a47ff4;1;1;1;1;1;1;1;1;1;1;10;1;1
fe768517f29326fe6c77a2ec75ebb115;1;1;1;1;1;1;1;1;1;1;10;1;1
18460c2466940732c12b9ed6d23d1926;1;1;1;1;1;1;1;1;1;1;10;1;1
154b9a5a3f487ddffe4ab579b4556c1f;1;1;1;1;1;1;1;1;1;1;10;1;1
0db8d65654edb74ae9a691e8ad95f632;1;1;1;1;1;1;1;1;1;1;10;1;1
f4d1470af3a7d82560b38558b132d468;1;1;1;1;1;1;1;1;0;1;9;1;1
0a0a5088b0e8d84b7cad409ee6c57fcf;1;1;1;1;1;1;1;1;1;1;10;1;1
6e79b18d66d13b737710c054dda0ee91;1;1;1;1;1;1;1;1;1;1;10;1;1
f826ba7c71e3190e3656e70b4bbfc7f2;1;1;1;1;1;1;1;1;1;1;10;1;1
fc56ec8564cb8682924838a3cf6438b3;1;1;1;1;1;1;1;1;1;1;10;1;1
36c12aba9b24e41321b132896b3b0828;1;1;1;1;1;1;1;1;1;1;10;1;1
1d5ffeb1da527fbfd44702f9c14df678;1;1;1;1;1;1;1;1;1;1;10;1;1
d398a2e2c7ac4913c1783fa4085a1d66;1;1;1;1;1;1;1;1;1;1;10;1;1
ef2473d74f713671d823b00d57a88d24;1;1;1;1;1;1;1;1;1;1;10;1;1
cf7a41ec6836313be154256346c8be42;1;1;1;1;1;1;1;1;1;1;10;1;1
06c5295adf8e75f15e92282074f3109a;1;1;1;1;1;1;1;1;1;1;10;1;1
c49ee0ad8bc317c1f8cc090a667e1483;0;0;0;1;1;1;0;1;0;0;4;1;1
fce324aa6c8a56f2db0fffd42f16ce6a;1;1;1;1;1;1;1;1;1;1;10;1;1
a49788f4389f09f209c66e798acc4341;1;1;1;1;1;1;1;1;1;1;10;1;1
70e8ab646c86cd5f01f3e0f7bd759e0b;1;1;1;1;1;1;1;1;1;1;10;1;1
3d8bcdb39aaee6a56f65cce243423e04;0;0;1;1;1;1;0;1;0;0;5;1;1
d7b113942beac40ded2c559b563d5889;1;1;1;1;1;1;1;1;1;1;10;1;1
5116860b5832dd3e91b6a448710ec54b;1;1;1;1;1;1;1;1;1;1;10;1;1
d169bdb6aee6eefb79413309da436486;1;1;1;1;1;1;1;1;1;1;10;1;1
76c978c1ed90abf3bd333995a2d86157;1;1;1;1;1;1;1;1;1;1;10;1;1
5257be13506bef5fadcc0794131afc65;1;0;1;1;1;1;0;0;1;1;7;1;1
4945bc40ca640d8f4f6cd70445360830;1;1;1;1;1;1;1;1;1;1;10;1;1
02712b07fdfbb4824d311b21fa64ffac;1;1;1;1;1;1;1;1;1;1;10;1;1
4d9830782cb6c88b403f66cff4921537;1;1;1;1;1;1;1;1;1;1;10;1;1
61480dceefcaf9e52bb5b0ff1b8c087e;0;0;0;1;1;0;0;1;0;0;3;1;1
9f644f47c636c47c8908f9e68ff4ad84;1;1;1;1;1;1;1;1;1;1;10;1;1
d68ebf37b8aa0b72def326e7cdef09b6;1;1;1;1;1;1;1;1;1;1;10;1;1
2cb8a6233a9196fae7723dd24c141905;0;0;0;0;1;0;0;0;0;0;1;1;1
703a2f42a10301af9a359eb6ae57fd4b;1;1;1;1;1;1;1;1;1;1;10;1;1
ba3884b261e58b64a77e318716af74ad;1;1;1;1;1;1;1;1;1;1;10;1;1
46cead04e5f2f97fc15003e7b91feabc;1;1;1;1;1;1;1;1;1;1;10;1;1
9092f160b9f9155172132c1412c97e0c;1;1;1;1;1;1;1;1;1;1;10;1;1
7e5783717dd46ed1a4cb15fb803fa44a;0;1;0;1;0;1;1;1;1;0;6;1;1
ee7ea2d51b2f3df6a3cf328eb21a3e2a;1;1;1;1;1;1;1;1;1;1;10;1;1
0d3543c663aeff15f03edf6dabad3ef1;1;1;1;1;1;1;1;1;1;1;10;1;1
81c0b67e2f4c89e737bc1592e5b4f67a;1;1;1;1;1;1;1;1;1;1;10;1;1
40fb4e5f983a5e3dee8c5ff9add7b14a;0;1;1;1;1;1;1;1;1;1;9;1;1
cfd06f39e5347124bb397480cde72de5;1;1;1;1;1;1;1;1;1;1;10;1;1
f2e98a09f5e782ccce56479c638e3c27;1;1;1;1;1;1;1;1;1;1;10;1;1
ba9e46ca10df231ada2f157f98262129;1;1;0;1;1;1;1;1;1;0;8;1;1
0ed0171e991e66378a7283c6d30042a0;1;1;1;1;1;1;1;1;1;1;10;1;1
1e1d60afd960801296974da46fc5c9bf;1;1;1;1;1;1;1;1;1;1;10;1;1
f258c2d0ae8cd38df470bc4e30eaafb1;1;1;1;1;1;1;1;1;1;1;10;1;1
cc63826959f39c9eac4bca3ecf9ac5b7;1;1;1;1;1;1;1;1;1;1;10;1;1
aa250511bf99e715a6b37fc643f355d8;1;1;1;1;1;1;1;1;1;1;10;1;1
b05a1050b277928895e7550be42af992;0;0;1;1;1;1;1;1;1;1;8;1;1
22aabc65b7bf66802427d9fb436d1f66;1;1;1;1;1;1;1;1;1;1;10;1;1
49e12ea6bf08675717560b3d95b7ceba;1;1;1;1;1;1;1;1;1;1;10;1;1
5b73007cbdbcf1af52ca4769bcbc0f16;1;1;1;1;1;1;1;1;1;1;10;1;1
40e0b6bed1219b16676a7102ed71f5fb;0;1;1;1;1;1;1;1;1;1;9;1;1
4c0c264dd379e078b1566bb70cbd8655;1;1;1;1;1;1;1;1;1;1;10;1;1
575d7ca2e5fc3ff6e2d568ab8c67c5d8;1;1;1;1;1;1;1;1;1;1;10;1;1
a94bb2429589b22a051567335749e089;1;1;1;1;1;1;1;1;1;1;10;1;1
c6c002858023b5e07afd3aa92ea8b67e;1;1;1;1;1;1;1;1;1;1;10;1;1
d9099b15a586053c53069c8a636a3ad6;1;1;1;1;1;1;1;1;1;1;10;0;1
615fdf5bd5f20b021c457478f80b2938;1;1;1;1;1;1;1;1;1;1;10;1;1
3a1635fd14ff9c17c0f65b8c393b9739;1;1;1;1;1;1;1;1;1;1;10;1;1
93d7c526f109bc94f7db22e91d52715b;1;1;1;1;1;1;1;1;1;1;10;1;1
430ad249c7640310dd70c7c26742edbf;1;1;1;1;1;1;1;1;1;1;10;1;1
66ba363e31d2462080620451682d0a72;1;1;1;1;1;1;1;1;1;1;10;0;1
b3d77509f89675358131c19202db1a69;1;1;1;1;1;1;1;1;1;1;10;1;1
4791c16ae0adab9923e4460997fb1643;1;1;1;1;1;1;1;1;1;1;10;1;1
184a08d2c383bd74f8924a9113885c57;1;1;1;1;1;1;1;1;1;1;10;1;1
e76f237149986e73765032a316df0583;1;1;1;1;1;1;1;1;1;1;10;1;1
ce9421593e9fe4cd434b844bc94c64d4;1;1;1;1;1;1;1;1;1;1;10;1;1
05910b6dcc01b7a2e43daf6f02e92b86;1;1;1;1;1;1;1;1;1;1;10;1;1
7e33844b52394e59e8497d087a31b6dc;1;1;1;1;1;1;1;1;0;1;9;1;1
300ba4035c456e004ebd91feec81e2f2;1;1;1;1;1;1;1;1;1;1;10;1;1
0702f9fe3c20240759c91bd61eb99abb;1;1;1;1;1;1;1;1;1;1;10;1;1
20a2543a7a37a75b93924dd83c03743d;1;1;1;1;1;1;1;1;1;1;10;1;1
f121679889246977d7508f6c60f64a30;1;1;1;1;1;1;1;1;1;1;10;1;1
dcaf983365d818bebfd349620b5fce72;1;1;1;1;1;1;1;1;1;1;10;1;1
b67bd93ed7a4d16868b2b688f53e2ffc;1;1;1;1;1;1;1;1;1;1;10;1;1
aca4847ab88ab190d19dee27f002c476;1;1;1;1;1;1;1;1;1;1;10;1;1
5c3f290a320c2d8ddadb17bc0ca24a1c;1;1;1;1;1;1;1;1;1;0;9;1;1
703c2b468a87acaba84066d0d3d0a78d;1;1;1;1;1;1;1;1;1;1;10;1;1
1171b14a8222287aeb4130c2d5eb3785;1;1;1;1;1;1;1;1;1;1;10;1;1
74baf82e4accf656a4b2ea9fc3cff654;1;1;1;1;1;1;1;1;1;1;10;1;1
91be795188a2b133177ad7dc174c2c2c;1;1;1;1;1;1;1;1;1;1;10;1;1
a73eccf8233cc12f23f8b997351a06f5;0;0;1;1;0;1;1;1;1;1;7;1;1
ef93f0d24a4e1daae40322521bbbc258;1;1;1;1;1;1;1;1;1;1;10;1;1
7e9c8822be0f73073ce2cc5ef5a13c96;1;1;1;1;1;1;1;1;1;1;10;1;1
6e68a0547be1f1fc5b4b3dfad980292d;1;1;1;1;1;1;1;1;1;1;10;1;1
5a4e899e1f72d8036da67d3840d24a89;1;1;1;1;1;1;1;1;1;1;10;1;1
63117c8fd57e3a6b981b2a829195366e;1;1;1;1;1;1;1;1;1;1;10;1;1
e1ce79c0f8b2953856eb9f09ac4485d1;1;1;1;1;1;1;1;1;1;1;10;1;1
c92dee08d86b6c57d9cb19c6ae53a695;1;1;1;1;1;1;1;1;1;1;10;1;1
cee053748dc24e18bded725f701d8531;1;1;1;1;1;1;1;1;1;0;9;1;1
8809fa44e5be341462fc2afb6f2be540;1;1;1;1;1;1;0;0;1;1;8;1;1
7783211ed125bbe31cf50b47e9e96fbb;1;1;1;1;1;0;1;1;1;1;9;1;1
76c258b2c103a64d4a67880e159fd345;1;1;1;1;1;1;1;1;1;1;10;1;1
3ff7d3e1049bb2beb37bc5dead97c7fa;1;1;1;1;1;1;1;1;1;1;10;1;1
6f6e0725873afb488222a4149bca7862;1;1;1;1;1;1;1;1;1;1;10;1;1
8b96b92d092045906f8be7738d94f92b;1;1;1;1;1;1;1;1;1;1;10;1;1
e4da440356a7a4300373d45c205b0b4d;1;1;1;1;1;0;1;1;1;1;9;1;1
d5fabe4eb05d90bb9195ace569e36d48;1;1;1;1;1;1;1;1;1;1;10;1;1
5172f944e8874206da2ddbc6959cacb7;1;1;1;1;1;1;1;1;1;1;10;1;1
536f3e564a76825ea1dbb4388996e3cf;1;1;1;1;1;1;1;1;1;1;10;1;1
a18dd1fae4f7d6cbd1421bf3dae2f128;1;1;1;1;1;1;1;1;1;1;10;1;1
ff272b94c72c1c4df5241d9629f2704b;1;1;1;1;1;1;1;1;1;1;10;1;1
aff7f8f849c06085b43ea9df3ce4edc5;1;1;1;1;1;1;1;1;1;1;10;1;1
f719210283f21205a9b5fac30a6a9606;0;0;0;1;0;0;1;0;1;0;3;1;1
6232f685cae64cce376040c62e8195c1;1;1;1;1;1;1;1;1;1;1;10;1;1
c2f1df38f9949f30b527f36071a3c3b7;1;1;1;1;1;1;1;1;1;1;10;1;1
23959126c21fdda02365352cd3e03d28;0;1;0;1;0;1;1;1;1;0;6;1;1
0aa8ff5937e16c870681fdb2c5f2acc6;0;0;0;0;1;0;0;1;1;0;3;1;1
f5e5d82309619334c508544cd9a20e63;1;1;1;1;1;1;1;1;1;1;10;1;1
5a32ba4dcaeb8b8d5413accbbe1d7cef;1;1;1;1;1;1;1;1;1;1;10;1;1
236d4a4cbe72dc9fa430590727016dd1;1;1;1;1;1;1;1;1;0;1;9;1;1
